Date,Commodity,FX,ILS,UCITS,Relative_Value,Multi_Strategy,Long_Short_Equity,Event_Driven,Distressed_Debt,CTA,Arbitrage,FOF,Commodityc%,FXc,ILSc,UCITSc,Relative_Valuec,Multi_Strategyc,Long_Short_Equityc,Event_Drivenc,Distressed_Debtc,CTAc,Arbitragec,FOFc
1/31/2013,0.380300412,1.901045929,0.671284414,2.018352757,1.301263652,1.958985081,3.245015208,2.617502998,2.382052283,1.21043976,1.101895746,1.920473853,5.650328494,3.31533141,20.11997479,16.6692468,3.787627761,3.903228705,3.264914089,3.798289055,4.674384825,4.299472927,2.755110838,1.772968009
2/28/2013,-1.736471047,0.543075551,0.740902072,0.287161582,0.635668357,0.211949109,0.539852143,0.323181287,0.739153596,-0.500892327,0.462367363,0.267958227,5.552212175,3.333336164,20.2690441,16.71711447,3.811704512,3.911501563,3.282539797,3.810564414,4.708935709,4.277937197,2.767849572,1.777718823
3/31/2013,-0.235817872,0.753465319,0.638904291,0.630385981,0.698084745,0.345026595,1.124616679,1.466574749,1.597869404,0.410626611,1.219760797,0.801923838,5.539119067,3.358451696,20.39854389,16.82249682,3.83831344,3.924997284,3.319455787,3.86644919,4.784178352,4.295503546,2.801610716,1.791974774
4/30/2013,-2.340230243,-0.411312183,0.851915967,0.781202272,0.795518534,0.877098738,0.739178027,0.445137122,1.898659014,0.524573579,0.656697212,0.729229184,5.409490927,3.344637975,20.57232235,16.95391455,3.868847935,3.959423386,3.343992475,3.883660191,4.875013585,4.318036623,2.820008815,1.805042377
5/31/2013,-0.31807536,1.082645874,0.43593923,0.414699228,0.157899414,0.455469164,1.611486337,1.532688213,2.316522803,-1.411171957,0.36434732,0.596701782,5.39228467,3.38084856,20.66200517,17.0242223,3.874956823,3.977457338,3.397880457,3.943184592,4.987944387,4.257101701,2.830283442,1.815813097
6/30/2013,-2.230104255,-0.332323897,-0.001658325,-2.574202486,-0.948855439,-1.569937485,-1.434113247,-1.295416257,-1.016657995,-0.95916082,-0.496997063,-1.64833883,5.2720311,3.369613193,20.66166253,16.58598435,3.838189084,3.915013745,3.349151003,3.892103938,4.937234051,4.216269249,2.816217016,1.785882344
7/31/2013,1.49265897,0.046676827,0.395868234,1.494951691,1.233450963,1.17025561,2.359824956,1.824510565,1.089313821,-0.244004098,1.000563092,0.941036409,5.350724545,3.371186021,20.74345548,16.8339368,3.885531265,3.960829413,3.428185104,3.963115786,4.991016024,4.205981379,2.844395044,1.802688148
8/31/2013,0.639759377,-0.618243235,0.920071585,-0.83267415,-0.64546185,-0.265019254,-0.341774801,0.209794906,0.160397153,-0.511417307,-0.172389621,-0.723458094,5.384956307,3.350343892,20.93431012,16.69376496,3.860451643,3.950332452,3.416468432,3.971430201,4.999021472,4.184471263,2.839491602,1.789646454
9/30/2013,-0.777370434,-0.280089209,1.198715784,1.844603214,1.288459748,1.428870473,2.479136531,1.905502498,1.40502177,-0.323399892,1.168432658,1.293140799,5.343095249,3.34095994,21.185253,17.00169868,3.910192008,4.006777586,3.501167349,4.047105903,5.069258812,4.170938687,2.87266915,1.812789103
10/31/2013,0.09091855,0.404442356,0.61182381,1.893662243,1.132683111,1.611621385,2.278843737,1.688475495,1.605009645,0.927178838,1.027585633,1.310770155,5.347953113,3.354472197,21.31486943,17.32365343,3.954482093,4.07135167,3.580953481,4.115440294,5.150620905,4.209610748,2.902188285,1.836550601
11/30/2013,-0.990970464,0.270856715,0.483571481,0.480961078,0.016115105,0.605334919,1.207677834,1.475389179,1.219776105,0.791371655,0.488672173,1.365816524,5.294956478,3.36355801,21.41794206,17.40697346,3.955119362,4.095996984,3.624199863,4.176159055,5.213446948,4.242924414,2.916370472,1.861634513
12/31/2013,0.071993434,0.218319308,0.416111467,0.505299848,1.204388693,1.136924573,1.48989148,1.232568488,1.048477174,0.767438255,0.563519254,1.053089889,5.298768499,3.370901307,21.50706457,17.49493087,4.002754372,4.14256538,3.678196508,4.227633075,5.268108749,4.275486239,2.932804781,1.881239198
1/31/2014,-0.433549238,-0.113936313,0.498063068,-0.744579494,0.278965146,-0.407814846,-0.375791493,0.677669666,0.685039245,-0.820931111,0.097273132,-0.347305924,5.275795728,3.367060626,21.61418331,17.36466721,4.013920661,4.125671383,3.664374158,4.256282462,5.304197361,4.240387443,2.935657612,1.874705542
2/28/2014,3.082497562,-0.455715322,0.498706884,1.888199328,1.23855628,1.397704007,2.449712229,2.018120945,1.520242914,1.584144717,0.96798489,1.531592589,5.438422003,3.351716415,21.72197473,17.69254673,4.063635328,4.183336058,3.75414078,4.34217939,5.384834046,4.307561316,2.964074334,1.903418394
3/31/2014,0.324226797,0.015873453,0.448407698,-0.078851397,0.75082307,0.245226007,-0.539895849,-0.077343708,0.663969111,-0.481939562,0.268246235,-0.54670357,5.456054824,3.352248448,21.81937774,17.67859591,4.094146039,4.193594686,3.73387233,4.338820987,5.420587681,4.286801474,2.972025352,1.893012337
4/30/2014,0.630862915,-0.619695517,0.320375987,-0.130629601,0.594371051,0.445541091,-0.68540113,0.065814129,0.469344891,0.41200797,0.254786272,-0.566452108,5.490475051,3.331474715,21.88928179,17.65550244,4.118480458,4.212278873,3.708280327,4.341676545,5.446028932,4.304463438,2.979597664,1.882289329
5/31/2014,-0.725191863,0.986347361,0.077929269,1.372338416,0.476190213,1.282322435,1.183706166,1.189735585,0.613599029,0.924336204,0.446928205,1.1204807,5.450658572,3.364334628,21.90633995,17.89779568,4.138092259,4.26629387,3.75217547,4.393331016,5.479445713,4.344251152,2.992914327,1.903380018
6/30/2014,2.039121749,-0.68379878,0.211622013,0.66713183,0.642926898,1.039023481,1.409821045,1.670105494,0.977701069,0.991778386,0.668581882,0.847769722,5.561804137,3.341329349,21.95269858,18.01719757,4.164697167,4.310621665,3.805074429,4.466704278,5.533018312,4.387336496,3.01292441,1.919516297
7/31/2014,-0.577635215,0.55458688,0.405264256,-0.219835228,0.273723047,0.233679477,-0.311215465,-0.851904005,0.095743838,-0.107015799,-0.280211113,-0.260614142,5.529677198,3.359859923,22.04166502,17.97758942,4.176096903,4.320694703,3.793232449,4.428652246,5.538315836,4.382641353,3.00448186,1.914513766
8/31/2014,0.319895277,1.088624638,0.811313554,0.972227237,0.660174161,1.036139528,1.274846789,0.650334201,0.22031018,1.8163132,0.792220042,0.846414904,5.547366374,3.396436186,22.22049204,18.15237244,4.203666416,4.365463129,3.841590351,4.457453286,5.55051731,4.462243846,3.028283968,1.930718496
9/30/2014,-0.291146777,2.25894358,0.856497586,-0.928389647,-0.609745279,-0.531675492,-1.079611464,-1.410419309,-1.196780109,1.996166324,-0.256812169,-0.078204145,5.531215395,3.473159763,22.41081002,17.9838477,4.178034758,4.342253032,3.800116101,4.394584504,5.484089822,4.551317655,3.020506966,1.929208594
10/31/2014,-1.766809982,0.499823083,0.604607941,-0.105202464,-0.236825326,-0.519234805,-0.123370168,-1.726151159,-1.031213452,-0.380840372,-0.579807542,-0.444050106,5.43348933,3.490519417,22.54630755,17.96492825,4.168140114,4.319706542,3.795427892,4.318727333,5.427537151,4.5339844,3.002993839,1.920641941
11/30/2014,0.972588753,1.097298878,0.137640901,0.829390149,0.193460429,1.068060118,0.739427511,0.667066389,-0.248635501,2.448248029,0.567879888,1.304380834,5.486334836,3.528820848,22.5773405,18.11392759,4.176203816,4.365843605,3.82349233,4.347536111,5.414042366,4.644987584,3.020047237,1.945694427
12/31/2014,0.139617393,1.27150238,0.424807143,-0.836781551,-0.095947546,-0.145920381,-0.041022122,-0.012989398,-0.99728071,0.910898207,0.047191433,0.272117689,5.493994713,3.573689889,22.67325065,17.96235359,4.172196851,4.35947295,3.821923852,4.346971392,5.360049166,4.687298692,3.021472441,1.950989005
1/31/2015,1.132900162,0.490675896,0.393402299,1.276934649,0.072165753,0.600927371,0.069523409,-0.659484783,-0.604896672,3.251209412,0.034675697,0.594773423,5.556236188,3.591225123,22.76244774,18.1917211,4.175207748,4.385670216,3.824580984,4.318303777,5.327626407,4.839692588,3.022520157,1.96259297
2/28/2015,0.170540508,1.019160098,0.240895598,2.116011744,1.679838669,1.723085418,2.39954565,2.669775798,1.495033669,0.383563993,1.638282444,1.518827589,5.565711822,3.627825457,22.81728147,18.57666006,4.245344502,4.46123906,3.91635355,4.433592807,5.407276216,4.858255907,3.072037574,1.992401373
3/31/2015,-1.091110844,1.640104915,0.206245642,0.523063992,0.321498665,0.650689184,0.927397284,0.564481322,0.259301359,0.74865801,0.41342535,0.762975963,5.504983737,3.687325601,22.86434112,18.67382788,4.258993228,4.49026786,3.952673707,4.45861961,5.421297356,4.894627629,3.084738156,2.007602917
4/30/2015,0.144985286,-0.690316635,0.08078654,1.035109621,0.977375971,1.289994174,2.298038852,1.562555093,0.941940823,-1.331396936,0.919297139,0.264829484,5.512965153,3.661871379,22.88281243,18.86712247,4.300619605,4.548192054,4.043507684,4.528287998,5.472362769,4.829460706,3.113096066,2.012919641
5/31/2015,-0.660981215,0.683549564,0.164658388,0.415535289,0.545435843,0.458563243,1.468767068,0.797726052,0.284524682,0.26268408,0.67285512,0.848219605,5.476525489,3.686902084,22.9204909,18.94552202,4.324076725,4.569048391,4.102897393,4.564411331,5.487932992,4.842146931,3.134042692,2.02999362
6/30/2015,-0.51055207,-1.262220949,0.148548898,-1.849897301,-0.693115903,-0.945182609,-1.038355488,-1.084070227,-1.557098987,-2.022433327,-0.239825754,-1.19688074,5.448564975,3.640365234,22.95453904,18.59504932,4.294105862,4.52586254,4.060294733,4.514929906,5.402480443,4.744217737,3.126526451,2.005697017
7/31/2015,-2.67820873,1.438053484,0.399427151,0.12411653,0.053974068,0.166350404,-0.749046754,-1.097909145,-0.525621607,1.247273578,0.615652911,0.311739272,5.302641032,3.692715633,23.0462257,18.61812885,4.296423566,4.53339133,4.029881227,4.465360078,5.374083839,4.803391112,3.145775002,2.011949563
8/31/2015,-0.417387142,0.677406604,0.840801485,-3.11617563,-1.530628269,-2.066285989,-2.653702366,-2.16049769,-2.081648304,-1.647864347,-0.974890631,-2.078188882,5.28050849,3.717730333,23.23999871,18.03795525,4.230661292,4.439718501,3.922940174,4.368886077,5.262214313,4.724237742,3.115107136,1.970137451
9/30/2015,-0.25478831,0.44433184,1.027641922,-1.252070862,-0.230762143,-0.507978475,-1.522816081,-2.448608818,-0.941532281,0.777949153,0.007828602,-1.475216183,5.267054372,3.734249392,23.47882268,17.81210727,4.220898527,4.417165686,3.86320101,4.261909147,5.212668867,4.76098991,3.115351005,1.941073664
10/31/2015,0.540431859,0.441442472,0.266125653,2.341074574,0.812565772,1.340369146,2.560130762,2.417970719,0.504075636,-0.701236979,1.493812592,1.119486822,5.295519212,3.750733955,23.54130585,18.22910199,4.255196104,4.476372012,3.962104007,4.364960862,5.238944661,4.727604088,3.161888511,1.962803728
11/30/2015,-0.303628072,1.216177255,0.309410663,0.242119976,0.086640466,0.36351149,0.317548695,-0.235235884,-1.332232371,1.687547033,0.15123067,0.413882249,5.279440529,3.796349528,23.61414516,18.27323828,4.258882826,4.492644139,3.974685617,4.354692908,5.169149744,4.80738463,3.166670256,1.970927424
12/31/2015,-0.760311913,-0.002860448,0.083712563,-1.132365863,-0.303312327,-0.512433149,-0.453572384,-0.478547084,-0.69651109,-1.499403856,0.191713538,-0.557996341,5.239300313,3.796240936,23.63391317,18.06631837,4.245965109,4.469622341,3.956657541,4.333853652,5.133146043,4.73530252,3.172741192,1.959929721
1/31/2016,-0.542268549,0.540253456,0.213419758,-2.680841154,-1.532786608,-1.311307215,-3.805406059,-3.29772842,-1.849780353,1.439902738,-0.758260426,-2.518150803,5.210889236,3.816750259,23.68435261,17.58198907,4.180883524,4.411011861,3.806090655,4.190934929,5.038194116,4.80348627,3.148683551,1.910575735
2/29/2016,1.583507996,0.909250637,0.531199401,-0.188109955,-0.224716742,0.105274642,-0.662076343,0.45156273,-0.97170227,1.84229352,-0.054610057,-0.995621914,5.293404083,3.851454085,23.81016374,17.5489156,4.171488379,4.415655538,3.780891429,4.209859629,4.989237869,4.891980587,3.146964053,1.891553625
3/31/2016,1.051070033,-0.886965762,0.395100953,2.12256888,2.534103934,2.04461316,2.38764915,3.24996534,2.52472305,-1.019131226,1.599178506,0.821799311,5.349041467,3.817293006,23.90423793,17.92140342,4.27719823,4.505938612,3.871165851,4.346678607,5.115202308,4.842124885,3.197289626,1.907098399
4/30/2016,3.757841903,0.349591365,0.401445416,0.504719777,1.703206741,0.937414517,0.843383328,1.470621877,2.095213649,0.010815353,0.450548182,0.421326862,5.550049989,3.830637932,24.0002004,18.01185629,4.350047759,4.548177935,3.903814619,4.410601814,5.222376725,4.842648578,3.211694956,1.915133517
5/31/2016,-0.458443268,0.072078881,0.044137928,0.408548956,0.852049539,0.163082764,0.661108867,1.007338918,2.161212415,-0.314264997,1.053470726,0.468384309,5.524606159,3.833399013,24.01079359,18.08544354,4.387112321,4.555595229,3.929623083,4.455031523,5.335243379,4.827429829,3.245529222,1.924103702
6/30/2016,2.351574785,-0.024396091,0.263236057,-0.189451653,0.023465766,0.237032058,-0.707346462,0.114330164,0.783466107,2.258396245,-0.320998399,-0.476731156,5.654521404,3.832463814,24.07399865,18.05118037,4.38814179,4.56639345,3.901827033,4.460124967,5.377043202,4.936452323,3.235111125,1.9149309
7/31/2016,0.789701669,-0.217821341,0.413898194,1.932354761,1.735053064,1.568443516,2.383403249,2.080724461,1.349045926,0.579284414,0.842668936,1.403914461,5.699175254,3.82411589,24.1736405,18.39999321,4.464278379,4.638014752,3.994823306,4.552927879,5.449581985,4.965048421,3.262372402,1.941814892
8/31/2016,-1.306758461,-0.244307687,0.864575973,0.387779085,1.096210323,0.269030057,0.866240943,1.479115538,1.567397294,-1.570661733,0.517650752,0.309988614,5.624700799,3.814773281,24.38263999,18.47134454,4.513216259,4.650492406,4.029428101,4.620270942,5.534998585,4.887064306,3.279260097,1.947834297
9/30/2016,0.657666772,-0.545817442,1.034433726,0.236600508,0.617407188,0.5505121,0.954395509,1.033069246,1.187757307,-0.197770893,0.382668074,0.280121017,5.661692587,3.793951583,24.63486224,18.51504783,4.541081181,4.676093929,4.067884781,4.668001541,5.600740935,4.877399115,3.291808779,1.95329059
10/31/2016,-0.645597599,0.387180554,0.42201801,-0.202340662,-0.445074261,0.411606589,-0.386000941,-0.595279349,1.622141985,-1.462226222,0.134456005,-0.346862109,5.625140836,3.808641025,24.73882579,18.47758436,4.520869997,4.69534104,4.052182708,4.640213891,5.691592906,4.806080506,3.296234813,1.946515365
11/30/2016,-0.270947838,0.247927556,0.313539104,-0.687618438,0.856280563,-0.287145865,0.621690936,1.48005125,1.140925499,0.020773335,0.490356968,-0.018994657,5.609899638,3.818083696,24.81639169,18.35052909,4.559581329,4.681858562,4.077374761,4.708891435,5.75652974,4.80707889,3.31239813,1.946145631
12/31/2016,-0.111521325,0.45522174,0.182123498,0.983901644,0.438386063,0.794469896,0.82807341,1.87855381,1.757720639,0.545609445,0.371999397,0.805043651,5.603643404,3.835464443,24.86158817,18.53108024,4.579569898,4.719054519,4.111138417,4.797350494,5.857713452,4.833306766,3.324720231,1.961812953
1/31/2017,1.03964818,-0.318245365,0.358911934,0.97884178,1.433493717,0.985615675,1.586905281,1.943280553,1.78920226,-0.459889542,0.530852982,0.777739948,5.661901581,3.823258255,24.95081937,18.7124702,4.645217744,4.76556626,4.176378289,4.890576474,5.962519793,4.811078894,3.342369608,1.977070756
2/28/2017,0.157490072,0.115628032,0.324996437,1.148227612,0.403477208,1.872932015,1.157979205,1.036381463,1.076789423,0.79415709,0.560454799,0.818467497,5.670818513,3.827679013,25.03190865,18.92733195,4.663960139,4.854822076,4.224739882,4.941261502,6.026723576,4.849286418,3.361102079,1.993252438
3/31/2017,-1.010206941,1.037627874,0.20627269,0.777448605,0.44574523,0.697514112,1.009420317,0.242809272,0.557730249,-0.414238242,0.499553264,0.440783682,5.613531511,3.867396078,25.08354264,19.07448223,4.684749519,4.888685145,4.267385264,4.953259343,6.060336436,4.829198819,3.377892574,2.002038369
4/30/2017,-1.195046131,0.274107473,0.154247686,0.706788264,-0.035792764,0.704337976,0.751045501,1.001588335,0.135109529,0.182536951,0.608015927,0.463973742,5.54644722,3.877996899,25.12223342,19.20929843,4.683072718,4.923118011,4.299435269,5.002870611,6.068524528,4.838013891,3.398430699,2.011327302
5/31/2017,-0.765901769,0.277417748,0.192699057,0.648012967,0.451570127,0.326108372,0.332806639,0.640677886,-0.070080753,0.188125806,0.350318581,0.344434524,5.503966883,3.888755151,25.17064373,19.33377717,4.704220075,4.939172711,4.313744075,5.034922896,6.06427166,4.847115444,3.410336033,2.018255007
6/30/2017,0.285197858,-0.280843234,0.402622044,-0.204332099,0.527716,0.128491461,0.643830362,0.496588886,0.116752931,-1.111398929,0.48152437,-0.130952396,5.519664078,3.877833845,25.27198629,19.29427206,4.729044997,4.945519127,4.341517269,5.059925764,6.071351875,4.793244655,3.426757632,2.015612054
7/31/2017,1.014434265,-0.303643589,0.562043714,0.989734112,0.730517089,1.024562184,1.361055225,0.623613345,0.87822987,0.932201606,0.864055026,0.95150432,5.575657442,3.866059052,25.4140259,19.48523405,4.763591479,4.996189045,4.400607717,5.091480136,6.124672301,4.837927358,3.456366704,2.03479069
8/31/2017,0.956286362,0.218697163,-0.313452495,0.442340759,0.160096485,0.578017071,0.711641657,0.438456129,-0.278276021,0.825963513,-0.083609238,0.703009543,5.628976694,3.874514013,25.334365,19.57142519,4.771217822,5.025067871,4.431924275,5.113804043,6.107628807,4.877886873,3.453476862,2.049095462
9/30/2017,-1.220877825,-0.8135097,-8.609486505,0.599246261,0.926391343,0.54232628,1.464926105,1.018055464,0.584367408,-1.117969182,0.677954955,0.378419145,5.560253766,3.842994466,23.15320627,19.68870622,4.81541797,5.052320135,4.49684869,5.165865404,6.143319799,4.823353601,3.476889879,2.056849632
10/31/2017,0.203134111,0.97999821,0.403756252,1.203522702,0.599191709,1.082092255,1.246919003,0.39406926,0.140083287,2.206467693,0.661493366,1.283750168,5.571548538,3.880655743,23.24668878,19.92566427,4.844271556,5.106990899,4.552920751,5.186222492,6.151925563,4.92977934,3.499889275,2.083254443
11/30/2017,-0.303849791,-0.699834445,0.68455072,-0.043505264,0.552720854,0.029726474,0.723592357,0.220630171,0.376799876,-0.165878232,-0.126570187,0.004475832,5.554619399,3.853497577,23.40582416,19.91699556,4.871046855,5.108509028,4.585865338,5.197664863,6.175106011,4.921601909,3.495459459,2.083347686
12/31/2017,1.860441322,-0.656806694,0.274114636,0.609632044,0.698290084,0.846244889,1.205138189,1.659998569,1.211452705,0.688688759,0.635856854,0.939142414,5.657959834,3.828187547,23.46998295,20.03841594,4.905060892,5.151739524,4.641131352,5.283946026,6.2499145,4.955496428,3.517685577,2.102913287
1/31/2018,1.66606974,-0.034398068,0.536881722,1.817972904,0.184631931,1.631364622,2.537545411,1.441545964,1.88474926,2.864175729,0.502083835,2.071928023,5.75222539,3.826870724,23.595989,20.40270891,4.914117201,5.23578318,4.758902168,5.360116536,6.367709717,5.097430554,3.535347308,2.146484137
2/28/2018,-1.964979892,0.767389662,0.079625564,-1.625583783,1.343213364,-0.997004091,-1.496008086,-0.068095851,0.389610392,-4.075790695,-1.333658898,-1.428860569,5.639195318,3.856237735,23.61477744,20.07104579,4.980124279,5.183582208,4.687708607,5.356466519,6.392518976,4.889669954,3.488197834,2.115813872
3/31/2018,-0.176857923,-1.192589195,-0.244754302,-0.83197299,-0.18338105,-0.476519913,-0.913916044,-1.214547214,0.545882299,-0.408805477,-0.802666614,-0.653258926,5.629221954,3.81024866,23.55697925,19.90406011,4.970991675,5.158881406,4.644866886,5.291409705,6.427414605,4.869680716,3.460199235,2.101992129
4/30/2018,1.679313302,-0.365023367,-0.283201896,0.404713271,0.526492057,0.228036741,0.424971225,0.525103255,1.256007994,0.266053924,0.329145823,0.522617895,5.723754227,3.796340362,23.49026544,19.98461448,4.997163552,5.170645551,4.664606233,5.319195069,6.508143447,4.882636692,3.471588336,2.112977516
5/31/2018,0.344113597,0.75622105,0.190730339,-0.315266558,0.708689009,-0.308847843,0.973200694,1.065174288,1.089547882,-0.297906036,0.448001386,0.454696726,5.743450444,3.825049087,23.5350685,19.92160967,5.0325779,5.154676124,4.710002214,5.375853767,6.579052786,4.868091023,3.4871411,2.122585155
6/30/2018,-1.836233169,0.772355377,0.272178095,-0.940297286,-0.276721296,-0.633066312,-0.824821912,0.133427655,0.521685941,-0.105089025,0.38275658,-0.434804836,5.637987302,3.85459206,23.59912581,19.73428732,5.018651686,5.122043606,4.671153083,5.383026643,6.613374779,4.862975193,3.500488362,2.113356052
7/31/2018,-1.597650766,-0.244873552,0.610022108,0.466860516,0.617072917,0.515321884,0.359565995,0.258183268,0.560236891,-0.209420548,0.379213614,0.138558552,5.547911954,3.845153183,23.74308569,19.82641891,5.049620426,5.148438618,4.687948961,5.396924717,6.650425344,4.852791124,3.51376269,2.116284288
8/31/2018,-1.651897062,-0.805714512,0.452638444,-0.861095486,0.091995147,-0.337811838,-0.169107505,-0.56453984,0.329296904,0.965181943,0.313165155,0.054908204,5.45626616,3.814172226,23.85055602,19.65569452,5.054265832,5.131046583,4.680021288,5.366456927,6.672324989,4.899629388,3.52476657,2.117446302
9/30/2018,0.468514955,0.10970645,-0.076557352,-0.242131078,0.120178067,0.202034444,-0.49298294,0.297665416,0.896274823,-0.433977935,0.150214992,-0.24901013,5.481829583,3.818356619,23.83229667,19.60810197,5.060339951,5.141413064,4.656949581,5.382431013,6.732127358,4.878366077,3.530061298,2.112173646
10/31/2018,-1.284006465,0.662094792,-0.806628171,-3.258502082,-1.475734725,-1.793175981,-3.571436282,-2.296044983,-0.641741277,-2.417214912,-1.523486446,-2.814355362,5.411442537,3.843637759,23.64005865,18.96917156,4.985662757,5.04921848,4.490629594,5.258847976,6.688924518,4.760445485,3.476281293,2.052729573
11/30/2018,-1.580887669,-0.911069428,-3.681718317,-0.114021948,0.511666032,-0.409378778,-0.412577022,0.24074423,-1.588124345,-0.132735827,1.978003492,-0.708862465,5.325893709,3.808619551,22.76969828,18.94754254,5.0111727,5.028548051,4.472102288,5.271508349,6.582696079,4.754126668,3.545042258,2.038178544
12/31/2018,-0.060111144,0.258479929,-0.966340481,-1.833239121,-2.572960343,-1.31634967,-2.732288981,-2.955482573,-2.468525469,0.143788072,-1.613154173,-1.398673846,5.322692253,3.818464068,22.54966547,18.60018878,4.882237213,4.962354775,4.34991153,5.115709838,6.42020055,4.760962535,3.487855261,2.009671074
1/31/2019,1.450268869,0.22458788,0.517893215,2.657587052,2.580761899,2.315758034,3.648286201,3.742962643,1.931259566,-0.20053374,0.691681044,2.159880974,5.399885602,3.827039875,22.66644866,19.09450499,5.008236131,5.077270905,4.508608752,5.307188947,6.544191287,4.751415199,3.511980095,2.053077577
2/28/2019,1.230646307,-1.35145578,-0.007447906,0.933555382,0.798770295,0.707732147,1.472372795,1.159810976,0.323937058,0.280570868,0.805058472,1.064758835,5.466339095,3.775319124,22.66476048,19.27276277,5.048240434,5.113204383,4.574992281,5.368742307,6.565390348,4.764746286,3.540253588,2.074937902
3/31/2019,-0.562589777,-0.273218034,-0.08436826,0.772831769,-0.090863159,0.494021604,0.482153626,0.214530956,-0.09515405,1.720643497,0.350324094,0.936731991,5.43558603,3.765004271,22.64563862,19.4217088,5.043653443,5.138464717,4.597050772,5.380259921,6.559143113,4.846730583,3.552655949,2.094374509
4/30/2019,-0.061728852,0.381331694,-0.68617648,1.012508153,1.233829175,0.680977321,1.255006878,1.429855934,0.890924845,0.824242307,0.558604205,1.001377464,5.432230705,3.779361425,22.49024957,19.61835519,5.105883511,5.173456497,4.654744076,5.457189887,6.617580149,4.886679387,3.572501235,2.115347103
5/31/2019,-0.894411913,2.076997744,-0.661516732,-1.755647455,-1.232960543,-0.772269043,-2.205451292,-1.744275477,-0.997051347,-0.710659141,-0.194856723,-0.789547279,5.383644186,3.857858677,22.34147281,19.27392603,5.042929982,5.133503494,4.552085962,5.362001462,6.551599477,4.851951753,3.565539976,2.098645438
6/30/2019,,,,,,,7.340125679,,,,,,,,,,,,,,,,,
