,Date,Commodity,FX,ILS,UCITS,Relative_Value,Multi_Strategy,Long_Short_Equity,Event_Driven,Distressed_Debt,CTA,Arbitrage,FOF
0,2011-01-01,0.0017658347048713182,-0.003992489241994822,-0.003583743653385766,0.0011213102922203824,0.0005101714551562789,-5.5040691608781246e-05,0.0005285461484034451,0.0018847169440093141,0.0027478052548077403,-0.0023778683899432804,0.000889845335082683,0.00045150277017426367
1,2011-02-01,0.012568206381582882,0.009411481216582154,0.009239387704069919,0.01452369340467407,0.01449022736024003,0.013613611579223216,0.015731126748652277,0.016372951128305793,0.015908010597666,0.009866307424097907,0.014078922860078625,0.013751436338290922
2,2011-03-01,0.003982431974244585,-0.001956488499079407,-0.001177536465725527,0.00012062742175771616,-0.00160265435379792,-0.00031991618511297107,0.002120354765828247,0.000992320041691564,-0.0007094753938211947,-0.0005101531734698596,-0.0018665063117189612,-0.0006889745023544638
3,2011-04-01,0.0191537323869662,0.013365673787852778,0.013404933807233864,0.018653195153087998,0.017466720650441178,0.017763987269118754,0.01963047570107379,0.01965125425717597,0.019025530225482847,0.014958972270151052,0.017385816543751223,0.017594983198865967
4,2011-05-01,-0.007007470829884526,0.005395671995908905,0.0047474074885313034,-0.0015821261325460964,0.0005944831270262061,-0.000559426133773762,-0.004477133607464044,-0.0038609327108720965,-0.0023586502194841495,0.002205158609642809,0.0006352539971494228,-0.0007681702336383824
5,2011-06-01,-0.02094968626727032,-0.014707993426159046,-0.015176363935796314,-0.018861522013332563,-0.017522446400821286,-0.017936731492697606,-0.01853629270490982,-0.018945455462969937,-0.01903381912771502,-0.017102059829590507,-0.017928329016533476,-0.018053598430118657
6,2011-07-01,0.012922370689006162,0.01468492048689796,0.015627547221208658,0.009375943777600843,0.008746207835382273,0.009811555159058015,0.004456042033254983,0.005106997765821341,0.00783452270202469,0.016338935331325757,0.010333001666139166,0.010089182521413486
7,2011-08-01,0.0014552262360032853,0.018180618819090867,0.018658786369700933,-0.0018420514948714807,0.0005500178358717601,0.0015160586507508942,-0.012754556951559868,-0.0115329054337787,-0.004563941319140434,0.018089563020021,0.003738501867034041,0.0025915498558096387
8,2011-09-01,-0.017196943712623886,0.018770484274226607,0.017882648439355688,-0.014354312717928476,-0.006978684129306871,-0.007633961704524542,-0.027435658506113663,-0.02626635941486826,-0.016530170622979297,0.01354283812489989,-0.003947978250896858,-0.0061792532475622945
9,2011-10-01,0.03635333469586477,0.011562796654214825,0.011664601776843139,0.03736788765752199,0.03285331138942875,0.032396885920781354,0.047873639029729714,0.04725795536596482,0.03923512250995708,0.014844060897839538,0.030218947055463578,0.031129188586641977
10,2011-11-01,-0.003161303187457667,-0.002715921704124818,-0.0024785448385445646,-0.005503702287502142,-0.00495473943995563,-0.00454977457198776,-0.005748622320462608,-0.0060566757956518075,-0.0050364507842243335,-0.002149688419808519,-0.0046367733260636226,-0.004069637710321427
11,2011-12-01,0.005951960163549784,0.013981941567715282,0.014325113823960183,0.0090611535230002,0.010723015846317387,0.009249126117847076,0.004135768345436394,0.006158837084432558,0.009018530413476568,0.012810974151056528,0.011570498622223781,0.009605202329977181
12,2012-01-01,0.016563032669480417,0.008367540619309681,0.008021570648981315,0.019408512673159985,0.01742397645904024,0.017325573687692285,0.025437166090203064,0.024325552910650465,0.019559474512688198,0.0083384898544502,0.015507980389726918,0.01613512730886429
13,2012-02-01,0.012768904885244441,-0.00013429571373460943,-7.193599635301335e-05,0.008140350872442498,0.006309453499388333,0.007529637334166773,0.013315509666769476,0.01195631238935385,0.009249228635240445,0.0025263855917622476,0.005758108048563412,0.007470182573603963
14,2012-03-01,-0.016014239277670206,-0.015581881429788537,-0.01596203562962925,-0.01042583059885022,-0.009567915422316867,-0.011519409113521792,-0.00820483673693856,-0.007277674428999304,-0.008044920818382305,-0.017575366617691893,-0.0107856205431132,-0.011492750381644271
15,2012-04-01,0.008025723374411233,0.01344379265833359,0.013768040820169254,0.008779487796175845,0.009246715550364574,0.009068585244333346,0.004474824652084575,0.005488812538612932,0.0077005580323801824,0.013389035234162204,0.010195141902438696,0.009136449714195973
16,2012-05-01,-0.01872276343984484,0.011379516956657612,0.0107958221780115,-0.01193489552038175,-0.006658251401158114,-0.008209231174436275,-0.021988036588422945,-0.020457451379739533,-0.014274358705687865,0.005630547711907581,-0.005101338886264814,-0.0077842644258907705
17,2012-06-01,0.008313234882021214,0.0024465877770858454,0.0020868947393862963,0.010453109828732337,0.009731283538926307,0.00903738542771118,0.013891136237944822,0.013828145988586593,0.011289066439540819,0.002610004968949731,0.00869305408124002,0.008561256025041453
18,2012-07-01,0.0212459143296714,0.018261671908595702,0.01929435303340342,0.01753998045182254,0.016494417836542614,0.01735904792750697,0.014430846019211527,0.01515784949825912,0.017158482417620958,0.02071874057509278,0.017720916646436522,0.017694666320371075
19,2012-08-01,0.011968452063664828,0.0008246310969318912,0.0015206036510165492,0.007809193920974421,0.006402329443272321,0.00685744002466436,0.010021965388849557,0.010056674178817702,0.009534714374538794,0.0038126904771069335,0.00640643257503256,0.0073466339170011
20,2012-09-01,-0.0040035227341847284,-0.00634411565378388,-0.007109869360780449,-0.002227316653601273,-0.00214723798636252,-0.0021986268802298868,0.003554564669130365,0.0018588666640927405,-0.0015688134662887145,-0.007839634948015458,-0.003824439500938771,-0.0028253271892239055
21,2012-10-01,-0.006611588359663537,-0.0022541864385465494,-0.002844802901173827,-0.0042996693428647,-0.0036855638926364775,-0.0039313577396416655,-0.004479211199681059,-0.0047038788712087725,-0.004902116626111799,-0.003823787530533234,-0.003915312701504209,-0.004213956572229614
22,2012-11-01,0.006723213070023146,0.0038208729156842982,0.003778283075025419,0.0052655154372370444,0.004947079641415353,0.005413626703920617,0.0064591649950836135,0.005868847936269226,0.005375280844455992,0.0046614751266228875,0.004837649455807018,0.00534916063820156
23,2012-12-01,-0.0038412921296441,-0.009160719355551246,-0.00972109555572846,-0.0022280013890026676,-0.0035394612635686927,-0.003487378580097459,0.002377909123678899,0.00126844986154005,-0.0023604505862149573,-0.009484086029914372,-0.004936847905545383,-0.004264862299662143
24,2013-01-01,0.00485393294577623,-0.004825898067466877,-0.004694519148363539,0.0055231207939116745,0.004811425705416307,0.003837833378579286,0.00933836851554191,0.009922661350618759,0.008436953466433432,-0.003516875527548823,0.00390008418926067,0.004157736183239877
25,2013-02-01,-0.005004582626429091,0.0031737247496761148,0.0024450079203529908,0.00012126558426513726,0.0020888276622243584,0.0006897346769021906,-0.0004932636487164966,4.028673784051514e-05,0.000431164648173018,0.00045291190209221865,0.0016983563762882758,0.0006157599253924153
26,2013-03-01,0.0030762133574471426,0.000913397015097584,0.000803810500316509,0.004697503422233413,0.005128939639775568,0.004216827453648612,0.0063790716039167535,0.006818794247119303,0.00637934330113185,0.0008063213540713477,0.004601690194030634,0.004434069135781595
27,2013-04-01,0.00962860980870562,0.017438237764919613,0.01603175865338077,0.016139022157532,0.017411915573629495,0.016426920304001183,0.015551634695025822,0.015682666813959467,0.015326617100277941,0.015003545473091377,0.016975441820836247,0.01575670750427293
28,2013-05-01,-0.026004761432041,-0.02804499148348676,-0.028371860975653404,-0.02567249039542042,-0.02400924684664617,-0.025071298382175554,-0.020860179434620978,-0.021264700503589976,-0.02228001030065895,-0.029310306547624166,-0.02516427893756665,-0.0242861965342135
29,2013-06-01,-0.02001992232692081,-0.02022869221973461,-0.019660021700179657,-0.021345049115336936,-0.020745322005081016,-0.021301376179259045,-0.022532113326199234,-0.021609028679348784,-0.01996198357531224,-0.01990717304871538,-0.02035781394666048,-0.020474784774289528
30,2013-07-01,0.013446758166301746,0.0022158471828294473,0.002272431474211936,0.011287333769292722,0.010654050492385216,0.010499814151683731,0.016185136949332914,0.01580329523434559,0.013914414437990633,0.004174643945544141,0.009868410116604266,0.010862336682493926
31,2013-08-01,-0.006923575965693757,-0.01067989564531119,-0.009973315874467743,-0.013585013185470082,-0.014216796610506848,-0.012668736500781944,-0.014604735043865218,-0.015140297319134641,-0.01374559559640823,-0.008441468957437257,-0.013185317353516732,-0.012033763202919826
32,2013-09-01,0.005273684592119083,0.005010820102941421,0.003323517598004124,0.01099526051630911,0.011253170913156361,0.010659912444928428,0.01743817224514198,0.015659209732373485,0.011290214129991925,0.0025706720660723338,0.009038005230564734,0.009575749220703617
33,2013-10-01,0.010166360631772094,0.010560621744967448,0.00966735687578491,0.01401568005799878,0.01447219423572095,0.013770354872780062,0.01703150499222897,0.016558041362870545,0.014386260229965976,0.009205671868536321,0.013415053200370465,0.013199512772042008
34,2013-11-01,-0.004975899573744167,-0.007144002387052312,-0.007606297597351857,-0.004975757334134048,-0.0038079191801558975,-0.0042631812248267115,-0.00033873529877084883,-0.001293005214488389,-0.002905267346138684,-0.00798433708829561,-0.004867316543911869,-0.00397714504513998
35,2013-12-01,-0.0036355372809682472,-0.007557475312586801,-0.007638536481098449,-0.003814927191323659,-0.0038260578500390885,-0.004159144251592537,-0.0017851898786234253,-0.0017348092675580423,-0.002282645274998882,-0.007136005214859927,-0.004214487055717368,-0.003882242570317165
36,2014-01-01,0.004765946984836424,0.01776863895728776,0.01843340224595726,0.006785867529020622,0.008363109193324609,0.007473388987304558,-0.003250663204536078,-0.0004633867601976884,0.005257451893538322,0.01714814474414869,0.010580940920059621,0.008105446630068071
37,2014-02-01,0.01839921857296974,0.00992853634248263,0.009752084878209385,0.018391777821009227,0.01722901251984873,0.01712231975357863,0.02151769882579139,0.021428225828774954,0.01961233084497795,0.011521447352560027,0.016624092923933954,0.017004599554610627
38,2014-03-01,0.001348249144322096,0.0006425138985283287,0.0005788082510388889,0.0010776040303419623,0.0007718530159641829,0.001194827790098548,0.002903117334612181,0.0019951594134675855,0.0006391010930958461,0.00035701127078003513,0.0002663119282464384,0.0008209334881401156
39,2014-04-01,0.00761091580187271,0.007583003440411718,0.007597773823126045,0.007534170933780332,0.006983487234723107,0.007356174809214867,0.006122656846752838,0.0063433629494447094,0.006891403093665317,0.008158196255863679,0.007410715289396267,0.007187648946051309
40,2014-05-01,0.010282764099951488,0.011833057067397987,0.011511468932635873,0.012143087432015545,0.012288245172396232,0.012182867606606858,0.012614891755186571,0.012376767192691235,0.011755841093066136,0.011217133894181996,0.011986589944846374,0.011760671956332085
41,2014-06-01,0.003711567524605175,8.688175844401928e-05,0.0006177170130454133,0.003224759859906938,0.00288586222628503,0.0025909269572300607,0.00487145689520042,0.004929066643741372,0.004125938688766711,0.0005453290281505246,0.002407981438765229,0.0026646731171113356
42,2014-07-01,-0.013899434458548496,-0.005882294759137472,-0.006514698852751955,-0.011331571420887318,-0.010797924712148242,-0.01045266521708956,-0.012472374260341623,-0.013073277381706555,-0.013062708314497346,-0.008160201733460555,-0.010838134215449224,-0.011084139899631824
43,2014-08-01,0.014427545212875093,0.01897410836386451,0.018439109306332704,0.018496910683915752,0.01967541507036201,0.01871092201459004,0.01914778575424537,0.01921546447647929,0.018474136194959013,0.017338151362998842,0.019087484928081665,0.01833884899425112
44,2014-09-01,-0.02579540092499689,-0.016846112214138606,-0.017458401543231018,-0.02548769197705105,-0.0229921546432233,-0.02322636657868043,-0.027286550916009886,-0.027319652907289722,-0.02508000666208233,-0.01887123383302689,-0.02242813581446024,-0.02261298667624823
45,2014-10-01,0.001284555274133455,0.010299420850679518,0.00939337327724054,0.011876605511413887,0.013374813011476992,0.010733050139521493,0.012062068846815,0.013236619167440114,0.01205453012777095,0.006298128141060535,0.011987102096775802,0.010006610919869813
46,2014-11-01,-0.016796308662321836,-0.005220595774208681,-0.00624209420796383,-0.007084545700786251,-0.004274776617786872,-0.006529519148451133,-0.00561609868311499,-0.005450948386078975,-0.00589758321465716,-0.010496780508803068,-0.005932198637294652,-0.007224091020268714
47,2014-12-01,-0.01805263177184655,0.005476900349304577,0.003676446353463113,-0.006181869038567374,-0.0011780791885465111,-0.004069008787283618,-0.008541031633025475,-0.00783650477241703,-0.00651507699027671,-0.0016426822556220948,-0.0019979088705699612,-0.004302241304680411
48,2015-01-01,0.01299820788708986,0.033806603791006924,0.032575172864954934,0.020783216010049264,0.023159349600493956,0.022426434931630275,0.013356649090999798,0.014161268649331702,0.0170531330367544,0.03001265518672353,0.0241083907680212,0.02161677775568523
49,2015-02-01,0.009874146257651342,0.007073948641400941,-0.003492872714329268,0.008212954340489315,0.007498615558665769,0.010247563645257524,0.01613829201523825,0.01304696535959632,0.0027445393080982503,0.00932116267885006,0.009769750233619496,0.012062225966150511
50,2015-03-01,-0.011982115139596553,-0.002582996837748653,-0.0032191853133247184,-0.006187123246780685,-0.004514551539998457,-0.005806299268316496,-0.006742939712537474,-0.006521193763345545,-0.006432900025933906,-0.005914564206842191,-0.005215870681023937,-0.006134680079550687
51,2015-04-01,0.016966417332301573,-0.0010085251648270773,9.686210286741101e-05,0.005140044553345097,0.0017154173708001153,0.004981569827223755,0.008823246864818423,0.006690849647535466,0.004948931660037264,0.004653030834014065,0.0022268258567491937,0.005094402459807439
52,2015-05-01,-0.016089951012328473,-0.01692640429664601,-0.017244932846909915,-0.013939930259553484,-0.013114317034418304,-0.014286887018664632,-0.012210877691931833,-0.011688275354050618,-0.01198712053871355,-0.017857611360931745,-0.01371694421770405,-0.01396664353451512
53,2015-06-01,-0.019517087972328852,-0.021522440143012585,-0.020041013589587778,-0.021615270029997174,-0.02141439200734755,-0.021706350860000275,-0.021270499951073007,-0.021020530317868727,-0.01992431013699332,-0.021527722393969197,-0.021737708290640163,-0.02129902762703648
54,2015-07-01,-0.0165729207018,0.004226794842507241,0.0017562700833602667,-0.0031905824776025035,0.0013446197642515867,-0.0015814122781538675,-0.005080103398298016,-0.004141668706309664,-0.002912286313399737,-0.002506267864243494,0.0005106549499045863,-0.00204896273295262
55,2015-08-01,-0.011924756168584336,-0.005757563865814803,-0.004919880974041673,-0.015623537554662462,-0.014963823330791238,-0.014531031287267421,-0.023020033770668556,-0.021423260192881342,-0.016700736779184336,-0.004666101977380386,-0.01266078783023282,-0.013435867201393207
56,2015-09-01,-0.017815349288345664,-0.007642031396382418,-0.007669692308414636,-0.01420026712352152,-0.012920305844939394,-0.013545058136481764,-0.016766209202898487,-0.016367781879026416,-0.014928769894835265,-0.010512036252431758,-0.012947568950122935,-0.01368348718905435
57,2015-10-01,0.016252081270434232,0.012444040234372294,0.011063854518799088,0.021097221232413896,0.02143355588729244,0.02042619270780912,0.027258949717334967,0.02642369468445397,0.022608520377253298,0.011355614938262757,0.019645579557346655,0.01970870024939416
58,2015-11-01,-0.013656157995162885,0.015237110104806556,0.0007284528713371049,-0.0015841925049225483,0.0021374945994993184,0.002700629189142821,-0.0006048912243692331,-0.00239675694068138,-0.01113059608974033,0.009946513326605962,0.005264963583827612,0.004540258313045989
59,2015-12-01,-0.024827985960566977,-0.01282550072454912,-0.013630963456009063,-0.019801478452963473,-0.017824437389394557,-0.018779757794428857,-0.02264586134980392,-0.022046622307649047,-0.02036179459712937,-0.01610827093320337,-0.017691438008975574,-0.018869144671906812
60,2016-01-01,-0.006207844567759739,0.00842557520154552,0.00837025750127259,-0.005985343072820538,-0.0038742718983699005,-0.0035586585672714582,-0.012574603205588874,-0.01217950505342995,-0.00829175519721186,0.006692303030842708,-0.002326189955943621,-0.0033103508563942174
61,2016-02-01,0.003154610036427442,0.009409213708103208,0.009427376092123308,0.004398820947120836,0.0056290775475272,0.005211901283293357,0.002448300406219797,0.0027718787829114945,0.003805151081129542,0.00825112371498823,0.005926744219199157,0.005258734256699079
62,2016-03-01,0.024610245646677895,0.013403456023084568,0.013226697070967092,0.027279873783057976,0.02454910283917831,0.024552541805835597,0.03392069264415023,0.032880714701023994,0.02755668691887715,0.014008427777738947,0.022515157630583094,0.023230814960765428
63,2016-04-01,0.020120516315292467,0.006166212959347537,0.007629844811438109,0.011509764175928153,0.009186578100557685,0.010644597485400725,0.011670395335922684,0.01181047225033553,0.012327067851875317,0.01114339619670693,0.01018551374859193,0.011392091689047078
64,2016-05-01,0.001955480351881011,0.00175805753791263,0.0020483930804354217,0.002905020772810918,0.003432187156564282,0.0025654050428343,0.001840106750291916,0.0029532664930997264,0.004251557478456438,0.002047970119477683,0.003612808367143531,0.003025590233978175
65,2016-06-01,0.018827031667496483,0.024420802577874937,0.02518352392323086,0.020103456353484025,0.01966366753370489,0.019728044185554072,0.015557058366576301,0.01646568083614654,0.017742415963029654,0.02426038449451026,0.020435469232586472,0.01923055104413975
66,2016-07-01,-0.0027043103029316478,0.007713444717976171,0.005478131510188637,0.008403388646678379,0.010820386202678117,0.00885703564877955,0.01322061174726161,0.012035822814568818,0.008394657318877344,0.0020562696742089117,0.008353345772005114,0.007533642975337764
67,2016-08-01,0.003388569444526054,-0.000823707534528084,-0.0005517100333131573,0.0007500543939885952,0.0005598568387746713,0.0009029179472424973,0.002651248425399916,0.002072484503745057,0.0013551097846150404,8.139384484524847e-05,0.0003629515424759342,0.001093988973243753
68,2016-09-01,0.003988148355961813,-0.0038747645465020118,-0.003345969990902278,-0.0005002398717120384,-0.001966327778684619,-0.0008708467545369811,0.0013183230653133191,0.0005598831438359268,-0.0004124218446386427,-0.0017217748824127914,-0.0019385702049307734,-0.0008188222682631726
69,2016-10-01,-0.018157210736952412,-0.01906010781985606,-0.019022264353821625,-0.019948942068539015,-0.019943350752707333,-0.019467758402182036,-0.018500791099810964,-0.019235468649378314,-0.01973544657132737,-0.019378169223399074,-0.020147271568629544,-0.01939502701544954
70,2016-11-01,-0.01676002513328343,-0.02604614659749183,-0.025632785730417915,-0.015066380663751317,-0.014243673022123276,-0.016700336320667405,-0.0085250337379223,-0.00773748916825727,-0.009843947514849394,-0.02628145638840306,-0.016169922838145747,-0.01572107774752666
71,2016-12-01,0.00909737825596955,0.0021986094876579256,0.002898692289239613,0.0075917534176295,0.00660782534913398,0.006298793056247856,0.007592559539400094,0.008570319016726818,0.008924404159843127,0.004219817524081582,0.006795627279847213,0.006740879894650266
72,2017-01-01,0.004873103789151865,0.0037440972501505635,0.003031227614170916,0.005500753776030771,0.005108847269303471,0.005791510137114652,0.008908719969596347,0.007238094645126155,0.004654201054103088,0.0030915863293341055,0.004207285467417531,0.00492345966378979
73,2017-02-01,0.009127939625060215,0.009426862443452325,0.009082915076362455,0.011625931894666442,0.011797834630231475,0.011222844539992565,0.01228737100021965,0.012587049146342266,0.01195188532473688,0.008943640676459697,0.011469432026267387,0.01098733836672332
74,2017-03-01,-0.006561342912425353,-0.00479018867419153,-0.005831642727615137,-0.0048133829624021195,-0.004398478061968584,-0.00406771191021193,-0.0013534888276136388,-0.0030580065520177044,-0.005275975761425286,-0.0065276941751882525,-0.005457830556628434,-0.004741363721560657
75,2017-04-01,0.002758515245336131,0.005927959294528246,0.005134617453482985,0.005307300448873914,0.0060259097203116604,0.005788444319998886,0.00654285600901513,0.005955855655827161,0.00506313944919773,0.004510804962162032,0.0054904862197537345,0.005412380366553234
76,2017-05-01,0.006444095459941354,0.007408793281480257,0.006681485669224128,0.006444990292364376,0.006564223141937162,0.007264074791968608,0.007562499788327557,0.006491309760941101,0.005698585695713525,0.007084937524218174,0.006440595002981282,0.006837412946203278
77,2017-06-01,-0.0012873907423226626,0.0014530426188497471,0.0013863399119555368,0.0016020812538137007,0.0021675579545694674,0.001319603778936481,0.0019987524596427413,0.0022564666937192946,0.0018459349271145948,0.00011194211410032296,0.0016051890907468017,0.0011642840033910772
78,2017-07-01,0.010441230538623957,0.002108812289122163,0.002378094778985955,0.007511864025847951,0.005628892447302072,0.006742667246773747,0.01032609087573344,0.009353135187137653,0.00736062848353306,0.003926192379025829,0.005278524282524624,0.00635218768869536
79,2017-08-01,0.0016296808011517505,0.0033571141919679554,0.0031282759843855013,0.001966338240922343,0.0017918138335370863,0.00223944885995589,0.0018455204097632015,0.0013894230756418828,0.0010268850957275747,0.002925279611384253,0.0018014206061407587,0.001867305647809472
80,2017-09-01,0.006236155808249576,0.0010979370984926988,0.0011999395720444384,0.005504547916338756,0.005676655305621929,0.0052346305833071444,0.008656033859961606,0.008379388761209798,0.0073926832174467895,0.001767347627538618,0.004950082754285711,0.005605230319046099
81,2017-10-01,0.00789964988782543,0.0014206077851014374,0.0016727560014152473,0.005049618416486283,0.003937718687420142,0.00478942221847009,0.007237245908401103,0.006510291794708162,0.005430445743427018,0.0030154420251139137,0.0037701164181967277,0.004719056835247892
82,2017-11-01,0.003393086887800812,0.0026676099329548115,0.0027383523709689347,0.004935056884202979,0.005227401673763685,0.004492227154976844,0.005619238181605514,0.006154399534228754,0.006076059027306382,0.0025115336361920875,0.0049091863859083385,0.004647003317692198
83,2017-12-01,0.010209324117364403,0.005779687281395641,0.006141943219542046,0.0063632564982969006,0.005422278086642787,0.006652713923558661,0.00687265784229743,0.0061497444519983254,0.006142387286477472,0.007562178146289595,0.005769014900195437,0.00668771249997007
84,2018-01-01,0.006215120761269665,-0.005259331119594324,-0.006093261288306035,0.002666751430840465,0.001409323043818019,0.0028460891718764363,0.01107070384029489,0.008323004826639164,0.0036880160519483386,-0.003945345029258152,1.5041371691557785e-05,0.002425512973544233
85,2018-02-01,-0.023182318993614153,-0.018038452705055892,-0.018264728407947087,-0.024776020432011468,-0.023492339108906468,-0.023329965962532725,-0.026645906520661244,-0.026614210700152664,-0.025015404510988208,-0.01883390077312865,-0.022748981189797114,-0.022728332045427072
86,2018-03-01,0.0066687999300414635,0.006249376236255545,0.007030591394297352,0.005951252247383949,0.0047655464010893595,0.005024642850680902,0.0029135037936034165,0.0036988051813664317,0.004798358576183399,0.007386015776647936,0.005388037403250088,0.004954350625901799
87,2018-04-01,0.0008170671859367122,-0.006775184693645573,-0.006124286694415363,-0.001982485084344034,-0.0028111461681923993,-0.002856634164865167,-0.0015091556003220359,-0.0008594349382567072,-0.000351276691797165,-0.004555630163743601,-0.0025801591369958906,-0.002241158079209173
88,2018-05-01,0.006455183586111942,0.007599147533511147,0.008024387774559775,0.009035336686931584,0.009831208401810673,0.008380192499455952,0.008202434213262397,0.009597610485675137,0.010574261151155276,0.0072264406658311235,0.009670698245098409,0.008804753285557538
89,2018-06-01,-0.0016870728240025849,-0.00017173204388441947,0.0005720192190899737,-0.0009912941418765838,-0.0006862889001379839,-0.0016239481259324386,-0.00459391836198027,-0.002683486435325148,-0.00026941117877856346,0.0002838760281110467,8.733070470553429e-05,-0.0010415699106277939
90,2018-07-01,-0.0016774078066879182,-0.0006968653463576271,-0.0018465209661069138,0.002089052843052673,0.0028751206042054588,0.0022762956393565276,0.006355047968439146,0.005335949914034009,0.0026832857465433823,-0.002800167056337742,0.0015065238168406297,0.0016789862581420049
91,2018-08-01,0.004581986481160713,0.006366685764269327,0.0066321604634848146,0.006103641247612059,0.007157160199386639,0.006020883522033665,0.0046921875062063394,0.006024602548983819,0.007506856101208799,0.006158083018410652,0.00741255200305113,0.006567263646920011
92,2018-09-01,-0.0011022067255792257,-0.008467308717616497,-0.007965917338550961,-0.006624067508490662,-0.007596347290835747,-0.006403973135133981,-0.005417747651939562,-0.0060092123552143465,-0.00595574087485235,-0.006181008204996468,-0.0071744232695303885,-0.005993333421397315
93,2018-10-01,-0.03264378717229584,-0.022262443586244237,-0.02191397196708254,-0.031816284145035456,-0.03084721097338887,-0.03119896662261321,-0.03852461549883766,-0.036917030919432756,-0.03321738690599599,-0.02374976732666179,-0.029389935819568336,-0.030755186296841316
94,2018-11-01,-0.011984353507202058,0.0005806059646608405,-0.0013893010416126971,-0.0007142041673433364,0.0013039469921286575,-0.0005110706467555386,0.0020573273169038455,0.0013026971801658202,-0.0016345032537720397,-0.005227372476157143,-0.0007603396371157136,-0.0019353666103796572
95,2018-12-01,-0.012868001845412725,0.005125206313304024,0.005039944979118364,-0.014998633985884956,-0.013083545332373278,-0.011468413262207667,-0.023280069129307045,-0.023719822420288163,-0.019062991497676703,0.0032006240911289447,-0.010900112156123376,-0.011367903285495496
96,2019-01-01,0.035795956279655164,0.02090396388464012,0.02125852568779346,0.03720332673596552,0.034309221265582654,0.03376407603783849,0.042396534837095594,0.04265161201380004,0.03843021094866285,0.02323181072985951,0.032885627290869586,0.03301636769759276
97,2019-02-01,0.005858321011821192,-5.489831405641862e-05,2.6329574821295934e-05,0.005119407352073767,0.0050985598495646,0.004592012417528304,0.0072907559801132504,0.007611666391056882,0.007220159742572783,0.0010436445282406722,0.004775787130067537,0.005075463770937117
